0.001, 0.000, 0.798
0.063, 0.000, -0.115
0.126, 0.000, -0.060
0.188, 0.794, -0.035
0.251, 0.794, 0.311
0.313, 0.794, 0.535
0.376, 0.794, 0.680
0.438, 0.794, 0.721
0.501, 0.794, 0.756
0.563, 0.794, 0.779
0.626, 0.794, 0.805
0.688, 0.794, 0.816
0.751, 0.794, 0.816
0.813, 0.794, 0.815
0.876, 0.794, 0.811
0.938, 0.794, 0.810
1.001, 0.794, 0.808
1.063, 0.794, 0.805
1.126, 0.794, 0.802
1.188, 0.794, 0.784
1.251, 0.794, 0.784
1.313, 0.794, 0.784
1.376, 0.794, 0.785
1.438, 0.794, 0.785
1.501, 0.794, 0.787
1.563, 0.794, 0.787
1.626, 0.794, 0.787
1.688, 0.794, 0.788
1.751, 0.794, 0.788
1.813, 0.794, 0.788
1.876, 0.794, 0.788
1.938, 0.794, 0.790
2.001, 0.794, 0.790
2.063, 0.794, 0.790
2.126, 0.794, 0.790
2.188, 1.571, 0.792
2.251, 1.571, 1.127
2.313, 1.571, 1.368
2.376, 1.571, 1.440
2.438, 1.571, 1.500
2.501, 1.571, 1.531
2.563, 1.571, 1.551
2.626, 1.571, 1.560
2.688, 1.571, 1.582
2.751, 1.571, 1.580
2.813, 1.571, 1.580
2.876, 1.571, 1.580
2.938, 1.571, 1.578
3.001, 1.571, 1.578
3.063, 1.571, 1.578
3.126, 1.571, 1.578
3.188, 1.571, 1.577
3.251, 1.571, 1.577
3.313, 1.571, 1.577
3.376, 1.571, 1.575
3.438, 1.571, 1.575
3.501, 1.571, 1.575
3.563, 1.571, 1.575
3.626, 1.571, 1.575
3.688, 1.571, 1.575
3.751, 1.571, 1.574
3.813, 1.571, 1.574
3.876, 1.571, 1.574
3.938, 1.571, 1.574
4.001, 1.571, 1.574
4.063, 1.571, 1.574
4.126, 1.571, 1.574
4.188, -3.142, 1.572
4.251, -3.142, -0.518
4.313, -3.142, -1.845
4.376, -3.142, -2.461
4.438, -3.142, -2.773
4.501, -3.142, -2.988
4.563, -3.142, -3.050
4.626, -3.142, -3.085
4.688, -3.142, -3.109
4.751, -3.142, -3.126
4.813, -3.142, -3.132
4.876, -3.142, -3.137
4.938, -3.142, -3.139
5.001, -3.142, -3.140
5.063, -3.142, -3.140
5.126, -3.142, -3.142
5.188, -3.142, -3.142
5.251, -3.142, -3.142
5.313, -3.142, -3.142
5.376, -3.142, -3.142
5.438, -3.142, -3.142
5.501, -3.142, -3.142
5.563, -3.142, -3.142
5.626, -3.142, -3.142
5.688, -3.142, -3.142
5.751, -3.142, -3.142
5.813, -3.142, -3.142
5.876, -3.142, -3.142
5.938, -3.142, -3.142
6.001, -3.142, -3.142
6.063, -3.142, -3.142
6.126, -3.142, -3.142
6.188, 0.000, -3.142
6.251, 0.000, -1.801
6.313, 0.000, -0.900
6.376, 0.000, -0.465
6.438, 0.000, -0.282
6.501, 0.000, -0.100
6.563, 0.000, -0.044
6.626, 0.000, -0.023
6.688, 0.000, -0.014
6.751, 0.000, -0.009
6.813, 0.000, -0.006
6.876, 0.000, -0.003
6.938, 0.000, -0.002
7.001, 0.000, -0.002
7.063, 0.000, -0.002
7.126, 0.000, -0.002
7.188, 0.000, -0.002
7.251, 0.000, -0.002
7.313, 0.000, -0.002
7.376, 0.000, -0.002
7.438, 0.000, -0.002
7.501, 0.000, -0.002
7.563, 0.000, -0.002
7.626, 0.000, -0.002
7.688, 0.000, -0.002
7.751, 0.000, 0.014
7.813, 0.000, 0.014
7.876, 0.000, 0.012
7.938, 0.000, 0.012
8.001, 0.000, 0.011
8.063, 0.000, 0.009
8.126, 0.000, 0.008
8.188, 0.794, 0.008
8.251, 0.794, 0.301
8.313, 0.794, 0.541
8.376, 0.794, 0.681
8.438, 0.794, 0.721
8.501, 0.794, 0.756
8.563, 0.794, 0.779
8.626, 0.794, 0.808
8.688, 0.794, 0.816
8.751, 0.794, 0.816
8.813, 0.794, 0.815
8.876, 0.794, 0.811
8.938, 0.794, 0.808
