0.01, 0.00, -0.40
0.01, 0.00, -0.41
0.02, 0.00, -0.40
0.03, 0.00, -0.37
0.03, 0.00, -0.33
0.04, 0.00, -0.27
0.04, 0.00, -0.20
0.05, 0.00, -0.10
0.06, 0.00, -0.01
0.06, 0.00, 0.08
0.07, 0.00, 0.19
0.07, 0.00, 0.26
0.08, 0.00, 0.31
0.09, 0.00, 0.35
0.09, 0.00, 0.37
0.10, 0.00, 0.37
0.11, 0.00, 0.36
0.11, 0.00, 0.33
0.12, 0.00, 0.28
0.13, 0.00, 0.23
0.13, 0.00, 0.16
0.14, 0.00, 0.09
0.14, 0.00, 0.01
0.15, 0.00, -0.05
0.16, 0.00, -0.10
0.16, 0.00, -0.14
0.17, 0.00, -0.18
0.18, 0.00, -0.20
0.18, 0.00, -0.20
0.19, 0.00, -0.19
0.19, 0.00, -0.17
0.20, 0.00, -0.15
0.21, 0.00, -0.12
0.21, 0.00, -0.08
0.22, 0.00, -0.04
0.23, 0.00, -0.00
0.23, 0.00, 0.04
0.24, 0.00, 0.07
0.24, 0.00, 0.10
0.25, 0.00, 0.12
0.26, 0.00, 0.13
0.26, 0.00, 0.12
0.27, 0.00, 0.11
0.28, 0.00, 0.10
0.28, 0.00, 0.08
0.29, 0.00, 0.07
0.29, 0.00, 0.05
0.30, 0.00, 0.04
0.31, 0.00, 0.03
0.31, 0.00, 0.02
0.32, 0.00, 0.01
0.32, 0.00, 0.01
0.33, 0.00, 0.01
0.34, 0.00, 0.01
0.34, 0.00, 0.01
0.35, 0.00, 0.01
0.36, 0.00, 0.01
0.36, 0.00, 0.01
0.37, 0.00, 0.01
0.37, 0.00, 0.01
0.38, 0.00, 0.01
0.39, 0.00, 0.01
0.39, 0.00, 0.01
0.40, 0.00, 0.01
0.41, 0.00, 0.01
0.41, 0.00, 0.00
0.42, 0.00, 0.00
0.42, 0.00, 0.00
0.43, 0.00, 0.00
0.44, 0.00, 0.00
0.44, 0.00, 0.00
0.45, 0.00, 0.00
0.46, 0.00, 0.00
0.46, 0.00, 0.00
0.47, 0.00, 0.00
0.47, 0.00, 0.00
0.48, 0.00, 0.00
0.49, 0.00, 0.00
0.49, 0.00, 0.00
0.50, 0.00, 0.00
0.51, 0.00, 0.00
0.51, 0.00, 0.00
0.52, 0.00, 0.00
0.52, 0.00, 0.00
0.53, 0.00, 0.00
0.54, 0.00, 0.00
0.54, 0.00, 0.00
0.55, 0.00, 0.00
0.56, 0.00, 0.00
0.56, 0.00, 0.00
0.57, 0.00, 0.00
0.57, 0.00, 0.00
0.58, 0.00, 0.00
0.59, 0.00, 0.00
0.59, 0.00, 0.00
0.60, 0.00, 0.00
0.61, 0.00, 0.00
0.61, 0.00, 0.00
0.62, 0.00, 0.00
0.62, 0.00, 0.00
0.63, 0.00, 0.00
0.64, 0.00, 0.00
0.64, 0.00, 0.00
0.65, 0.00, 0.00
0.66, 0.00, 0.00
0.67, 0.00, 0.00
0.67, 0.00, 0.00
0.68, 0.00, 0.00
0.69, 0.00, 0.00
0.69, 0.79, 0.00
0.70, 0.79, 0.00
0.71, 0.79, 0.00
0.71, 0.79, 0.00
0.72, 0.79, 0.00
0.72, 0.79, 0.00
0.73, 0.79, 0.00
0.74, 0.79, 0.01
0.74, 0.79, 0.01
0.75, 0.79, 0.02
0.76, 0.79, 0.04
0.76, 0.79, 0.05
0.77, 0.79, 0.06
0.77, 0.79, 0.07
0.78, 0.79, 0.09
0.79, 0.79, 0.09
0.79, 0.79, 0.10
0.80, 0.79, 0.09
0.81, 0.79, 0.08
0.81, 0.79, 0.09
0.82, 0.79, 0.08
0.83, 0.79, 0.09
0.83, 0.79, 0.09
0.84, 0.79, 0.08
0.84, 0.79, 0.09
0.85, 0.79, 0.09
0.86, 0.79, 0.09
0.86, 0.79, 0.09
0.87, 0.79, 0.09
0.88, 0.79, 0.10
0.88, 0.79, 0.10
0.89, 0.79, 0.10
0.89, 0.79, 0.10
0.90, 0.79, 0.11
0.91, 0.79, 0.12
0.91, 0.79, 0.13
0.92, 0.79, 0.15
0.93, 0.79, 0.18
0.93, 0.79, 0.24
0.94, 0.79, 0.35
0.94, 0.79, 0.46
0.95, 0.79, 0.57
0.96, 0.79, 0.67
0.96, 0.79, 0.75
0.97, 0.79, 0.83
0.98, 0.79, 0.93
0.98, 0.79, 1.00
0.99, 0.79, 1.02
0.99, 0.79, 1.03
1.00, 0.79, 1.02
1.01, 0.79, 1.00
1.01, 0.79, 0.98
1.02, 0.79, 0.95
1.03, 0.79, 0.93
1.03, 0.79, 0.92
1.04, 0.79, 0.92
1.04, 0.79, 0.92
1.05, 0.79, 0.92
1.06, 0.79, 0.92
1.06, 0.79, 0.92
1.07, 0.79, 0.92
1.08, 0.79, 0.91
1.08, 0.79, 0.91
1.09, 0.79, 0.91
1.09, 0.79, 0.90
1.10, 0.79, 0.90
1.11, 0.79, 0.89
1.11, 0.79, 0.89
1.12, 0.79, 0.88
1.13, 0.79, 0.87
1.13, 0.79, 0.87
1.14, 0.79, 0.86
1.14, 0.79, 0.86
1.15, 0.79, 0.86
1.16, 0.79, 0.86
1.16, 0.79, 0.86
1.17, 0.79, 0.86
1.18, 0.79, 0.86
1.18, 0.79, 0.86
1.19, 0.79, 0.86
1.19, 0.79, 0.86
1.20, 0.79, 0.86
1.21, 0.79, 0.86
1.21, 0.79, 0.85
1.22, 0.79, 0.85
1.23, 0.79, 0.85
1.23, 0.79, 0.85
1.24, 0.79, 0.85
1.25, 0.79, 0.85
1.25, 0.79, 0.84
1.26, 0.79, 0.84
1.26, 0.79, 0.83
1.27, 0.79, 0.83
1.28, 0.79, 0.81
1.28, 0.79, 0.80
1.29, 0.79, 0.78
1.30, 0.79, 0.75
1.30, 0.79, 0.72
1.31, 0.79, 0.69
1.31, 0.79, 0.66
1.32, 0.79, 0.65
1.33, 0.79, 0.64
1.34, 0.79, 0.64
1.35, 0.79, 0.65
1.35, 0.79, 0.66
1.36, 0.79, 0.67
1.36, 0.79, 0.69
1.37, 0.79, 0.70
1.38, 0.79, 0.71
1.38, 0.79, 0.73
1.39, 0.79, 0.73
1.40, 0.79, 0.73
1.40, 0.79, 0.72
1.41, 0.79, 0.71
1.41, 0.79, 0.72
1.42, 0.79, 0.71
1.43, 0.79, 0.72
1.43, 0.79, 0.70
1.44, 0.79, 0.70
1.45, 0.79, 0.71
1.45, 0.79, 0.70
1.46, 0.79, 0.70
1.46, 0.79, 0.70
1.47, 0.79, 0.69
1.48, 0.79, 0.69
1.48, 0.79, 0.70
1.49, 0.79, 0.71
1.50, 0.79, 0.73
1.50, 0.79, 0.73
1.51, 0.79, 0.73
1.51, 0.79, 0.73
1.52, 0.79, 0.73
1.53, 0.79, 0.74
1.53, 0.79, 0.75
1.54, 0.79, 0.76
1.55, 0.79, 0.76
1.55, 0.79, 0.76
1.56, 0.79, 0.77
1.56, 0.79, 0.77
1.57, 0.79, 0.78
1.58, 0.79, 0.79
1.58, 0.79, 0.82
1.59, 0.79, 0.84
1.60, 0.79, 0.88
1.60, 0.79, 0.93
1.61, 0.79, 0.98
1.61, 0.79, 0.99
1.62, 0.79, 0.97
1.63, 0.79, 0.96
1.63, 0.79, 0.95
1.64, 0.79, 0.95
1.65, 0.79, 0.96
1.65, 0.79, 0.96
1.66, 0.79, 0.96
1.66, 0.79, 0.96
1.67, 0.79, 0.95
1.68, 0.79, 0.96
1.68, 0.79, 0.96
