2.75, 0.00, -0.03
2.76, 0.00, -0.03
2.76, 0.00, -0.04
2.77, 0.00, -0.03
2.78, 0.00, -0.01
2.78, 0.00, 0.03
2.79, 1.53, 0.02
2.80, 0.00, -0.00
2.80, 0.00, 0.01
2.81, 0.00, -0.01
2.81, 0.00, -0.04
2.82, 0.00, -0.04
2.83, 0.00, 0.01
2.83, 1.53, 0.02
2.84, 0.00, 0.05
2.85, 0.00, 0.05
2.85, 0.00, -0.00
2.86, 0.00, -0.06
2.86, 0.00, -0.10
2.87, 0.00, -0.09
2.88, 0.00, -0.10
2.88, 0.00, -0.08
2.89, 0.00, -0.05
2.90, 0.00, -0.03
2.90, 0.00, -0.02
2.91, 0.00, -0.02
2.91, 0.00, -0.01
2.92, -1.53, -0.01
2.93, 0.00, -0.02
2.93, 0.00, -0.01
2.94, 0.00, -0.00
2.95, 0.00, -0.00
2.95, 0.00, 0.03
2.96, 1.53, 0.06
2.96, 0.00, 0.09
2.97, 0.00, 0.08
2.98, 0.00, 0.02
2.98, 0.00, -0.04
2.99, 0.00, -0.08
3.00, 0.00, -0.10
3.00, 0.00, -0.08
3.01, 0.00, -0.03
3.01, 0.00, 0.00
3.02, 0.00, 0.01
3.03, 0.00, -0.02
3.03, 0.00, -0.03
3.04, 0.00, -0.03
3.05, 0.00, -0.03
3.05, 0.00, -0.02
3.06, 0.00, -0.01
3.06, 0.00, -0.01
3.07, 0.00, -0.01
3.08, -1.53, -0.02
3.08, 0.00, -0.02
3.09, 0.00, -0.01
3.10, 0.00, -0.00
3.10, 0.00, -0.00
3.11, 0.00, -0.01
3.11, 0.00, -0.03
3.12, 0.00, -0.07
3.13, 0.00, -0.11
3.13, -1.53, -0.10
3.14, 0.00, -0.11
3.15, 0.00, -0.11
3.15, 0.00, -0.12
3.16, 0.00, -0.12
3.16, 0.00, -0.12
3.17, 0.00, -0.08
3.18, 0.00, -0.05
3.18, 0.00, -0.03
3.19, 0.00, -0.02
3.20, 0.00, -0.01
3.20, 0.00, 0.02
3.21, 0.00, 0.03
3.21, 0.00, 0.05
3.22, 0.00, 0.07
3.23, 0.00, 0.07
3.23, 0.00, 0.04
3.24, 0.00, -0.03
3.25, -1.53, -0.06
3.25, 0.00, -0.09
3.26, 0.00, -0.07
3.26, 0.00, -0.02
3.27, 0.00, 0.04
3.28, 0.00, 0.05
3.28, 0.00, 0.03
3.29, 0.00, 0.00
3.30, 0.00, -0.03
3.30, 0.00, -0.03
3.31, 0.00, -0.01
3.32, 0.00, 0.03
3.33, 0.00, 0.03
3.33, -1.53, 0.04
3.34, 0.00, 0.02
3.35, 0.00, 0.02
3.35, 0.00, 0.03
3.36, 1.53, 0.02
3.37, 0.00, 0.05
3.37, 0.00, 0.03
3.38, 0.00, -0.02
3.38, 0.00, -0.06
3.39, 0.00, -0.06
3.40, 0.00, -0.04
3.40, 0.00, -0.03
3.41, 0.00, -0.02
3.42, 0.00, -0.01
3.42, 0.00, -0.04
3.43, 0.00, -0.04
3.43, 0.00, -0.03
3.44, 0.00, -0.02
3.45, 0.00, -0.01
3.45, 0.00, -0.01
3.46, 0.00, 0.03
3.47, 0.00, 0.03
3.47, 0.00, 0.04
3.48, 0.00, 0.07
3.48, 0.00, 0.09
3.49, 0.00, 0.10
3.50, 0.00, 0.07
3.50, 0.00, 0.00
3.51, 0.00, -0.05
3.52, 0.00, -0.06
3.52, 0.00, -0.05
3.53, 0.00, -0.03
3.53, 0.00, 0.00
3.54, 0.00, 0.03
3.55, 0.00, 0.03
3.55, 0.00, 0.02
3.56, 0.00, -0.02
3.57, 0.00, -0.04
3.57, 0.00, -0.03
3.58, 1.53, -0.02
3.58, 0.00, 0.02
3.59, 0.00, 0.03
3.60, 0.00, 0.02
3.60, 0.00, 0.01
3.61, 0.00, 0.00
3.62, 0.00, -0.00
3.62, 0.00, -0.00
3.63, 0.00, -0.00
3.63, -1.53, -0.00
3.64, 0.00, -0.03
3.65, -1.53, -0.06
3.65, 0.00, -0.06
3.66, 0.00, -0.02
3.67, 0.00, -0.01
3.67, 0.00, -0.03
3.68, 0.00, -0.06
3.68, -1.53, -0.07
3.69, 0.00, -0.09
3.70, 0.00, -0.06
3.70, 0.00, -0.01
3.71, 0.00, 0.00
3.72, 0.00, 0.03
3.72, 0.00, 0.04
3.73, 0.00, 0.03
3.73, 0.00, 0.05
3.74, 0.00, 0.05
3.75, 0.00, 0.06
3.75, 0.00, 0.05
3.76, 0.00, 0.04
3.77, 0.00, 0.00
3.77, 0.00, -0.03
3.78, 0.00, -0.03
3.78, 0.00, -0.03
3.79, 0.00, 0.00
3.80, 0.00, 0.04
3.80, 0.00, 0.07
3.81, 0.00, 0.05
3.82, -1.53, -0.00
3.82, 0.00, -0.05
3.83, 0.00, -0.06
3.83, 0.00, -0.05
3.84, 0.00, 0.00
3.85, 0.00, 0.03
3.85, 0.00, 0.06
3.86, 0.00, 0.05
3.87, 0.00, 0.01
3.87, 0.00, -0.01
3.88, 0.00, 0.01
3.88, 0.00, 0.04
3.89, 0.00, 0.08
3.90, 0.00, 0.06
3.90, 0.00, 0.01
3.91, 0.00, -0.04
3.92, 0.00, -0.06
3.92, 0.00, -0.08
3.93, 0.00, -0.10
3.93, 0.00, -0.08
3.94, 0.00, -0.05
3.95, 0.00, -0.06
3.95, 0.00, -0.06
3.96, 0.00, -0.04
3.97, 0.00, 0.01
3.98, 0.00, 0.04
3.98, 0.00, 0.05
3.99, 0.00, 0.04
4.00, 0.00, 0.02
4.00, 0.00, 0.06
4.01, 0.00, 0.10
4.02, 0.00, 0.13
4.02, 0.00, 0.11
4.03, 0.00, 0.04
4.03, 0.00, -0.04
4.04, 0.00, -0.09
4.05, 0.00, -0.12
4.05, 0.00, -0.08
